"縣市","鄉鎮區","統計期","類別","基地臺"
"苗栗縣","苗栗縣南庄鄉","1071130","4G","81"
"苗栗縣","苗栗縣後龍鎮","1071130","3G","106"
"苗栗縣","苗栗縣後龍鎮","1071130","4G","141"
"苗栗縣","苗栗縣苗栗市","1071130","3G","181"
"苗栗縣","苗栗縣苗栗市","1071130","4G","203"
"苗栗縣","苗栗縣苑裡鎮","1071130","3G","71"
"苗栗縣","苗栗縣苑裡鎮","1071130","4G","75"
"苗栗縣","苗栗縣泰安鄉","1071130","3G","50"
"苗栗縣","苗栗縣泰安鄉","1071130","4G","59"
"苗栗縣","苗栗縣通霄鎮","1071130","3G","126"
"苗栗縣","苗栗縣通霄鎮","1071130","4G","146"
"苗栗縣","苗栗縣造橋鄉","1071130","3G","96"
"苗栗縣","苗栗縣造橋鄉","1071130","4G","105"
"苗栗縣","苗栗縣獅潭鄉","1071130","3G","42"
"苗栗縣","苗栗縣獅潭鄉","1071130","4G","61"
"苗栗縣","苗栗縣銅鑼鄉","1071130","3G","82"
"苗栗縣","苗栗縣銅鑼鄉","1071130","4G","93"
"苗栗縣","苗栗縣頭份市","1071130","3G","193"
"苗栗縣","苗栗縣頭份市","1071130","4G","223"
"苗栗縣","苗栗縣頭份鎮","1071130","3G","1"
"苗栗縣","苗栗縣頭屋鄉","1071130","3G","39"
"苗栗縣","苗栗縣頭屋鄉","1071130","4G","55"
"桃園市","桃園市八德區","1071130","3G","224"
"桃園市","桃園市八德區","1071130","4G","267"
"桃園市","桃園市大園區","1071130","3G","270"
"桃園市","桃園市大園區","1071130","4G","334"
"桃園市","桃園市大溪區","1071130","3G","179"
"桃園市","桃園市大溪區","1071130","4G","215"
"桃園市","桃園市中壢區","1071130","3G","595"
"桃園市","桃園市中壢區","1071130","4G","687"
"桃園市","桃園市平鎮區","1071130","3G","231"
"桃園市","桃園市平鎮區","1071130","4G","268"
"桃園市","桃園市桃園區","1071130","3G","438"
"桃園市","桃園市桃園區","1071130","4G","517"
"桃園市","桃園市復興區","1071130","3G","88"
"桃園市","桃園市復興區","1071130","4G","132"
"桃園市","桃園市新屋區","1071130","3G","98"
"桃園市","桃園市新屋區","1071130","4G","104"
"桃園市","桃園市楊梅區","1071130","3G","278"
"桃園市","桃園市楊梅區","1071130","4G","333"
"桃園市","桃園市龍潭區","1071130","3G","265"
"桃園市","桃園市龍潭區","1071130","4G","309"
"桃園市","桃園市龜山區","1071130","3G","383"
"桃園市","桃園市龜山區","1071130","4G","414"
"桃園市","桃園市蘆竹區","1071130","3G","272"
"桃園市","桃園市蘆竹區","1071130","4G","341"
"桃園市","桃園市觀音區","1071130","3G","137"
"桃園市","桃園市觀音區","1071130","4G","148"
"高雄市","高雄市三民區","1071130","3G","456"
"高雄市","高雄市三民區","1071130","4G","550"
"高雄市","高雄市大社區","1071130","3G","67"
"高雄市","高雄市大社區","1071130","4G","80"
"高雄市","高雄市大寮區","1071130","3G","170"
"高雄市","高雄市大寮區","1071130","4G","206"
"高雄市","高雄市大樹區","1071130","3G","136"
"高雄市","高雄市大樹區","1071130","4G","169"
"高雄市","高雄市小港區","1071130","3G","234"
"高雄市","高雄市小港區","1071130","4G","308"
"高雄市","高雄市仁武區","1071130","3G","158"
"高雄市","高雄市仁武區","1071130","4G","198"
"高雄市","高雄市內門區","1071130","3G","35"
"高雄市","高雄市內門區","1071130","4G","41"
"高雄市","高雄市六龜區","1071130","3G","54"
"高雄市","高雄市六龜區","1071130","4G","76"
"高雄市","高雄市左營區","1071130","3G","242"
"高雄市","高雄市左營區","1071130","4G","349"
"高雄市","高雄市永安區","1071130","3G","33"
"高雄市","高雄市永安區","1071130","4G","37"
"高雄市","高雄市田寮區","1071130","3G","37"
"高雄市","高雄市田寮區","1071130","4G","54"
"高雄市","高雄市甲仙區","1071130","3G","21"
"高雄市","高雄市甲仙區","1071130","4G","42"
"高雄市","高雄市杉林區","1071130","3G","25"
"高雄市","高雄市杉林區","1071130","4G","40"
"高雄市","高雄市那瑪夏區","1071130","3G","10"
"高雄市","高雄市那瑪夏區","1071130","4G","22"
"高雄市","高雄市岡山區","1071130","3G","142"
"高雄市","高雄市岡山區","1071130","4G","157"
"高雄市","高雄市林園區","1071130","3G","81"
"高雄市","高雄市林園區","1071130","4G","112"
"高雄市","高雄市阿蓮區","1071130","3G","40"
"高雄市","高雄市阿蓮區","1071130","4G","48"
"高雄市","高雄市前金區","1071130","3G","106"
"高雄市","高雄市前金區","1071130","4G","113"
"高雄市","高雄市前鎮區","1071130","3G","318"
"高雄市","高雄市前鎮區","1071130","4G","398"
"高雄市","高雄市美濃區","1071130","3G","66"
"高雄市","高雄市美濃區","1071130","4G","80"
"高雄市","高雄市茄萣區","1071130","3G","34"
"高雄市","高雄市茄萣區","1071130","4G","37"
"高雄市","高雄市茂林區","1071130","3G","11"
"高雄市","高雄市茂林區","1071130","4G","18"
"高雄市","高雄市苓雅區","1071130","3G","297"
"高雄市","高雄市苓雅區","1071130","4G","325"
"高雄市","高雄市桃源區","1071130","3G","27"
"高雄市","高雄市桃源區","1071130","4G","45"
"高雄市","高雄市梓官區","1071130","3G","46"
"高雄市","高雄市梓官區","1071130","4G","59"
"高雄市","高雄市鳥松區","1071130","3G","107"
"高雄市","高雄市鳥松區","1071130","4G","118"
"高雄市","高雄市湖內區","1071130","3G","53"
"高雄市","高雄市湖內區","1071130","4G","61"
"高雄市","高雄市新興區","1071130","3G","159"
"高雄市","高雄市新興區","1071130","4G","162"
"高雄市","高雄市楠梓區","1071130","3G","205"
"高雄市","高雄市楠梓區","1071130","4G","246"
"高雄市","高雄市路竹區","1071130","3G","93"
"高雄市","高雄市路竹區","1071130","4G","110"
"高雄市","高雄市鼓山區","1071130","3G","158"
"高雄市","高雄市鼓山區","1071130","4G","197"
"高雄市","高雄市旗山區","1071130","3G","92"
"高雄市","高雄市旗山區","1071130","4G","107"
"高雄市","高雄市旗津區","1071130","3G","41"
"高雄市","高雄市旗津區","1071130","4G","58"
"高雄市","高雄市鳳山區","1071130","3G","317"
"高雄市","高雄市鳳山區","1071130","4G","426"
"高雄市","高雄市橋頭區","1071130","3G","75"
"高雄市","高雄市橋頭區","1071130","4G","90"
"高雄市","高雄市燕巢區","1071130","3G","121"
"高雄市","高雄市燕巢區","1071130","4G","145"
"高雄市","高雄市彌陀區","1071130","3G","30"
"高雄市","高雄市彌陀區","1071130","4G","38"
"高雄市","高雄市鹽埕區","1071130","3G","55"
"高雄市","高雄市鹽埕區","1071130","4G","63"
"基隆市","基隆市七堵區","1071130","3G","106"
"基隆市","基隆市七堵區","1071130","4G","166"
"基隆市","基隆市中山區","1071130","3G","47"
"基隆市","基隆市中山區","1071130","4G","73"
"基隆市","基隆市中正區","1071130","3G","94"
"基隆市","基隆市中正區","1071130","4G","121"
"基隆市","基隆市仁愛區","1071130","3G","72"
"基隆市","基隆市仁愛區","1071130","4G","101"
"基隆市","基隆市安樂區","1071130","3G","89"
"基隆市","基隆市安樂區","1071130","4G","113"
"基隆市","基隆市信義區","1071130","3G","75"
"基隆市","基隆市信義區","1071130","4G","99"
"基隆市","基隆市暖暖區","1071130","3G","42"
"基隆市","基隆市暖暖區","1071130","4G","64"
"連江縣","連江縣北竿鄉","1071130","3G","20"
"連江縣","連江縣北竿鄉","1071130","4G","24"
"連江縣","連江縣東引鄉","1071130","3G","15"
"連江縣","連江縣東引鄉","1071130","4G","14"
"連江縣","連江縣南竿鄉","1071130","3G","47"
"連江縣","連江縣南竿鄉","1071130","4G","59"
"連江縣","連江縣莒光鄉","1071130","3G","6"
"連江縣","連江縣莒光鄉","1071130","4G","14"
"雲林縣","雲林縣二崙鄉","1071130","3G","37"
"雲林縣","雲林縣二崙鄉","1071130","4G","45"
"雲林縣","雲林縣口湖鄉","1071130","3G","36"
"雲林縣","雲林縣口湖鄉","1071130","4G","48"
"雲林縣","雲林縣土庫鎮","1071130","3G","40"
"雲林縣","雲林縣土庫鎮","1071130","4G","41"
"雲林縣","雲林縣大埤鄉","1071130","3G","40"
"雲林縣","雲林縣大埤鄉","1071130","4G","45"
"雲林縣","雲林縣元長鄉","1071130","3G","56"
"雲林縣","雲林縣元長鄉","1071130","4G","64"
"雲林縣","雲林縣斗六市","1071130","3G","288"
"雲林縣","雲林縣斗六市","1071130","4G","319"
"雲林縣","雲林縣斗南鎮","1071130","3G","106"
"雲林縣","雲林縣斗南鎮","1071130","4G","110"
"雲林縣","雲林縣水林鄉","1071130","3G","48"
"雲林縣","雲林縣水林鄉","1071130","4G","55"
"雲林縣","雲林縣北港鎮","1071130","3G","65"
"雲林縣","雲林縣北港鎮","1071130","4G","60"
"雲林縣","雲林縣古坑鄉","1071130","3G","106"
"雲林縣","雲林縣古坑鄉","1071130","4G","125"
"雲林縣","雲林縣台西鄉","1071130","4G","2"
"雲林縣","雲林縣四湖鄉","1071130","3G","49"
"雲林縣","雲林縣四湖鄉","1071130","4G","54"
"雲林縣","雲林縣西螺鎮","1071130","3G","69"
"雲林縣","雲林縣西螺鎮","1071130","4G","81"
"雲林縣","雲林縣東勢鄉","1071130","3G","24"
"雲林縣","雲林縣東勢鄉","1071130","4G","25"
"雲林縣","雲林縣林內鄉","1071130","3G","47"
"雲林縣","雲林縣林內鄉","1071130","4G","50"
"雲林縣","雲林縣虎尾鎮","1071130","3G","155"
"雲林縣","雲林縣虎尾鎮","1071130","4G","186"
"雲林縣","雲林縣崙背鄉","1071130","3G","56"
"雲林縣","雲林縣崙背鄉","1071130","4G","70"
"雲林縣","雲林縣麥寮鄉","1071130","3G","104"
"雲林縣","雲林縣麥寮鄉","1071130","4G","109"
"雲林縣","雲林縣莿桐鄉","1071130","3G","57"
"雲林縣","雲林縣莿桐鄉","1071130","4G","60"
"雲林縣","雲林縣臺西鄉","1071130","3G","31"
"雲林縣","雲林縣臺西鄉","1071130","4G","33"
"雲林縣","雲林縣褒忠鄉","1071130","3G","31"
"雲林縣","雲林縣褒忠鄉","1071130","4G","34"
"新北市","新北市八里區","1071130","3G","76"
"新北市","新北市八里區","1071130","4G","97"
"新北市","新北市三芝區","1071130","3G","49"
"新北市","新北市三芝區","1071130","4G","69"
"新北市","新北市三重區","1071130","3G","320"
"新北市","新北市三重區","1071130","4G","435"
"新北市","新北市三峽區","1071130","3G","201"
"新北市","新北市三峽區","1071130","4G","255"
"新北市","新北市土城區","1071130","3G","209"
"新北市","新北市土城區","1071130","4G","329"
"新北市","新北市中和區","1071130","3G","344"
"新北市","新北市中和區","1071130","4G","455"
"新北市","新北市五股區","1071130","3G","166"
"新北市","新北市五股區","1071130","4G","194"
"新北市","新北市平溪區","1071130","3G","31"
"新北市","新北市平溪區","1071130","4G","51"
"新北市","新北市永和區","1071130","3G","129"
"新北市","新北市永和區","1071130","4G","196"
"新北市","新北市石門區","1071130","3G","36"
"新北市","新北市石門區","1071130","4G","53"
"新北市","新北市石碇區","1071130","3G","90"
"新北市","新北市石碇區","1071130","4G","147"
"新北市","新北市汐止區","1071130","3G","273"
"新北市","新北市汐止區","1071130","4G","311"
"新北市","新北市坪林區","1071130","3G","73"
"新北市","新北市坪林區","1071130","4G","109"
"新北市","新北市林口區","1071130","3G","199"
"新北市","新北市林口區","1071130","4G","250"
"新北市","新北市板橋區","1071130","3G","508"
"新北市","新北市板橋區","1071130","4G","642"
"新北市","新北市金山區","1071130","3G","56"
"新北市","新北市金山區","1071130","4G","89"
"新北市","新北市泰山區","1071130","3G","114"
"新北市","新北市泰山區","1071130","4G","132"
"新北市","新北市烏來區","1071130","3G","41"
"新北市","新北市烏來區","1071130","4G","57"
"新北市","新北市貢寮區","1071130","3G","82"
"新北市","新北市貢寮區","1071130","4G","125"
"新北市","新北市淡水區","1071130","3G","253"
"新北市","新北市淡水區","1071130","4G","352"
"新北市","新北市深坑區","1071130","3G","50"
"新北市","新北市深坑區","1071130","4G","67"
"新北市","新北市新店區","1071130","3G","368"
"新北市","新北市新店區","1071130","4G","506"
"新北市","新北市新莊區","1071130","3G","305"
"新北市","新北市新莊區","1071130","4G","428"
"新北市","新北市瑞芳區","1071130","3G","130"
"新北市","新北市瑞芳區","1071130","4G","171"
"新北市","新北市萬里區","1071130","3G","68"
"新北市","新北市萬里區","1071130","4G","94"
"新北市","新北市樹林區","1071130","3G","187"
"新北市","新北市樹林區","1071130","4G","251"
"新北市","新北市雙溪區","1071130","3G","55"
"新北市","新北市雙溪區","1071130","4G","81"
"新北市","新北市蘆洲區","1071130","3G","131"
"新北市","新北市蘆洲區","1071130","4G","200"
"新北市","新北市鶯歌區","1071130","3G","134"
"新北市","新北市鶯歌區","1071130","4G","164"
"新竹市","新竹市北區","1071130","3G","215"
"新竹市","新竹市北區","1071130","4G","260"
"新竹市","新竹市東區","1071130","3G","536"
"新竹市","新竹市東區","1071130","4G","587"
"新竹市","新竹市香山區","1071130","3G","170"
"新竹市","新竹市香山區","1071130","4G","216"
"新竹縣","新竹縣五峰鄉","1071130","3G","37"
"新竹縣","新竹縣五峰鄉","1071130","4G","61"
"新竹縣","新竹縣北埔鄉","1071130","3G","32"
"新竹縣","新竹縣北埔鄉","1071130","4G","43"
"新竹縣","新竹縣尖石鄉","1071130","3G","50"
"新竹縣","新竹縣尖石鄉","1071130","4G","82"
"新竹縣","新竹縣竹北市","1071130","3G","262"
"新竹縣","新竹縣竹北市","1071130","4G","323"
"新竹縣","新竹縣竹東鎮","1071130","3G","159"
"新竹縣","新竹縣竹東鎮","1071130","4G","177"
"新竹縣","新竹縣芎林鄉","1071130","3G","40"
"新竹縣","新竹縣芎林鄉","1071130","4G","51"
"新竹縣","新竹縣峨眉鄉","1071130","3G","31"
"新竹縣","新竹縣峨眉鄉","1071130","4G","49"
"新竹縣","新竹縣湖口鄉","1071130","3G","273"
"新竹縣","新竹縣湖口鄉","1071130","4G","281"
"新竹縣","新竹縣新埔鎮","1071130","3G","92"
"新竹縣","新竹縣新埔鎮","1071130","4G","109"
"新竹縣","新竹縣新豐鄉","1071130","3G","111"
"新竹縣","新竹縣新豐鄉","1071130","4G","129"
"新竹縣","新竹縣橫山鄉","1071130","3G","39"
"新竹縣","新竹縣橫山鄉","1071130","4G","55"
"新竹縣","新竹縣關西鎮","1071130","3G","104"
"新竹縣","新竹縣關西鎮","1071130","4G","129"
"新竹縣","新竹縣寶山鄉","1071130","3G","112"
"新竹縣","新竹縣寶山鄉","1071130","4G","109"
"嘉義市","嘉義市西區","1071130","3G","254"
"嘉義市","嘉義市西區","1071130","4G","312"
"嘉義市","嘉義市西區湖","1071130","3G","1"
"嘉義市","嘉義市東區","1071130","3G","209"
"嘉義市","嘉義市東區","1071130","4G","249"
"嘉義縣","嘉義縣大林鎮","1071130","3G","65"
"嘉義縣","嘉義縣大林鎮","1071130","4G","79"
"嘉義縣","嘉義縣大埔鄉","1071130","3G","18"
"嘉義縣","嘉義縣大埔鄉","1071130","4G","29"
"嘉義縣","嘉義縣中埔鄉","1071130","3G","67"
"嘉義縣","嘉義縣中埔鄉","1071130","4G","108"
"嘉義縣","嘉義縣六腳鄉","1071130","3G","28"
"嘉義縣","嘉義縣六腳鄉","1071130","4G","34"
"嘉義縣","嘉義縣太保市","1071130","3G","92"
"嘉義縣","嘉義縣太保市","1071130","4G","100"
"嘉義縣","嘉義縣水上鄉","1071130","3G","97"
"嘉義縣","嘉義縣水上鄉","1071130","4G","123"
"嘉義縣","嘉義縣布袋鎮","1071130","3G","40"
"嘉義縣","嘉義縣布袋鎮","1071130","4G","45"
"嘉義縣","嘉義縣民雄鄉","1071130","3G","138"
"嘉義縣","嘉義縣民雄鄉","1071130","4G","172"
"嘉義縣","嘉義縣朴子市","1071130","3G","84"
"嘉義縣","嘉義縣朴子市","1071130","4G","93"
"嘉義縣","嘉義縣竹崎鄉","1071130","3G","39"
"嘉義縣","嘉義縣竹崎鄉","1071130","4G","68"
"嘉義縣","嘉義縣東石鄉","1071130","3G","29"
"嘉義縣","嘉義縣東石鄉","1071130","4G","43"
"嘉義縣","嘉義縣阿里山","1071130","3G","1"
"嘉義縣","嘉義縣阿里山 鄉","1071130","4G","1"
"嘉義縣","嘉義縣阿里山鄉","1071130","3G","50"
"嘉義縣","嘉義縣阿里山鄉","1071130","4G","71"
"嘉義縣","嘉義縣梅山鄉","1071130","3G","25"
"嘉義縣","嘉義縣梅山鄉","1071130","4G","59"
"嘉義縣","嘉義縣鹿草鄉","1071130","3G","20"
"嘉義縣","嘉義縣鹿草鄉","1071130","4G","21"
"嘉義縣","嘉義縣番路鄉","1071130","3G","38"
"嘉義縣","嘉義縣番路鄉","1071130","4G","68"
"嘉義縣","嘉義縣新港鄉","1071130","3G","55"
"嘉義縣","嘉義縣新港鄉","1071130","4G","67"
"嘉義縣","嘉義縣溪口鄉","1071130","3G","19"
"嘉義縣","嘉義縣溪口鄉","1071130","4G","23"
"嘉義縣","嘉義縣義竹鄉","1071130","3G","33"
"嘉義縣","嘉義縣義竹鄉","1071130","4G","37"
"彰化縣","彰化縣二水鄉","1071130","3G","34"
"彰化縣","彰化縣二水鄉","1071130","4G","31"
"彰化縣","彰化縣二林鎮","1071130","3G","99"
"彰化縣","彰化縣二林鎮","1071130","4G","117"
"彰化縣","彰化縣大村鄉","1071130","3G","81"
"彰化縣","彰化縣大村鄉","1071130","4G","89"
"彰化縣","彰化縣大城鄉","1071130","3G","31"
"彰化縣","彰化縣大城鄉","1071130","4G","34"
"彰化縣","彰化縣北斗鎮","1071130","3G","56"
"彰化縣","彰化縣北斗鎮","1071130","4G","55"
"彰化縣","彰化縣永靖鄉","1071130","3G","50"
"彰化縣","彰化縣永靖鄉","1071130","4G","57"
"彰化縣","彰化縣田中鎮","1071130","3G","73"
"彰化縣","彰化縣田中鎮","1071130","4G","85"
"彰化縣","彰化縣田尾鄉","1071130","3G","50"
"彰化縣","彰化縣田尾鄉","1071130","4G","55"
"彰化縣","彰化縣竹塘鄉","1071130","3G","23"
"彰化縣","彰化縣竹塘鄉","1071130","4G","30"
"彰化縣","彰化縣伸港鄉","1071130","3G","52"
"彰化縣","彰化縣伸港鄉","1071130","4G","55"
"彰化縣","彰化縣秀水鄉","1071130","3G","58"
"彰化縣","彰化縣秀水鄉","1071130","4G","65"
